"2005Q1",0.0206450883838384,0.022,0.0209295357142857,0.022,0.022,0.023,0.012,0.025,0.021,0.023,0.022,0.019,0.023,0.017,0.018,0.021,0.021,0.017,0.013,0.021,0.02,0.025,0.019,0.0217630079365079,0.0238839407936508,0.017,0.02,0.023,0.021,0.02,0.024,0.022,0.023,0.021,0.021
"2005Q2",0.02,0.024,0.024,0.015,0.02,0.023,0.012,0.017,0.019,0.017,0.02,0.022,0.025,0.019,0.02,0.018,0.016,0.018,0.013,0.022,0.021,0.02,0.019,0.025,0.022,0.015,0.02,0.0213194936076198,0.02,0.02,0.022,0.022,0.023,0.017,0.018
"2005Q3",0.0184477153679654,0.021,0.018,0.018,0.018,0.02,0.018,0.02,0.02,0.019,0.02,0.019,0.022,0.017,0.017,0.022,0.018,0.019,0.014,0.0196107976190476,0.021,0.019,0.016,0.018,0.022,0.013,0.02,0.018,0.019,0.018,0.022,0.017,0.02,0.0178383531746032,0.02
"2005Q4",0.019,0.021,0.018,0.019,0.018,0.0175,0.016,0.015,0.02,0.018,0.018,0.021,0.0195710595238095,0.017,0.018,0.023,0.018,0.019,0.017,0.019,0.022,0.023,0.018,0.019834496031746,0.021,0.015,0.023,0.02,0.02,0.019,0.0191791896825397,0.016,0.022,0.017,0.019
"2006Q1",0.019,0.0169323214285714,0.018,0.0161709099726527,0.016,0.0174559305555556,0.018,0.017,0.0150183611111111,0.014,0.013,0.018,0.0163400246031746,0.013,0.015,0.018,0.017,0.016,0.011,0.02,0.013,0.022,0.0172225156055984,0.0160059880952381,0.017341219047619,0.009,0.019,0.0167097906779974,0.018,0.0178904472910551,0.016,0.013,0.016,0.019,0.0166957599206349
"2006Q2",0.0160399563492063,0.019,0.019,0.021,0.014,0.016,0.015,0.018,0.016,0.0156823174603175,0.011,0.019,0.0158550531746032,0.014,0.016,0.022,0.014,0.018,0.013,0.016373630952381,0.014,0.018,0.019,0.016,0.019,0.0130151825396825,0.019,0.015,0.017,0.014,0.016,0.013,0.015,0.016004126984127,0.017
"2006Q3",0.02,0.022,0.018,0.023,0.022,0.017,0.017,0.022,0.021,0.017,0.016,0.02,0.021,0.019,0.02,0.019,0.017,0.021,0.017,0.0196557341269841,0.02,0.02,0.019,0.022,0.019,0.018,0.019,0.015,0.018,0.018,0.019,0.02,0.018,0.019304123015873,0.021
"2006Q4",0.021,0.025,0.02,0.026,0.024,0.017,0.017,0.02,0.023,0.022,0.021,0.026,0.023,0.024,0.022,0.022,0.021,0.023,0.023,0.0214934365079365,0.0222201626984127,0.022,0.021,0.024,0.023,0.019,0.022,0.023,0.019,0.018,0.02,0.023,0.019,0.022471630952381,0.0247514992063492
"2007Q1",0.020738380952381,0.021,0.02,0.0223126545048887,0.0201894285714286,0.0175,0.017,0.022,0.02,0.022,0.019,0.023,0.021,0.021,0.018,0.021,0.018,0.023,0.019,0.020715503968254,0.0202592103174603,0.017,0.022,0.023,0.0202283626984127,0.015,0.024,0.0216486140705862,0.021,0.017,0.02,0.022,0.022,0.019005876984127,0.02
"2007Q2",0.021,0.019,0.02,0.023,0.0204580317460318,0.0225,0.017,0.02,0.019,0.018,0.014,0.022,0.0213066809523809,0.0194362777777778,0.026,0.021,0.017,0.022,0.015,0.021,0.018,0.017,0.019,0.023,0.02,0.016,0.021,0.019,0.018,0.02,0.023,0.02,0.022,0.019,0.02
"2007Q3",0.019,0.023,0.018,0.02,0.025,0.0225,0.018,0.023,0.018,0.016,0.017,0.022,0.0203341507936508,0.02,0.022,0.021,0.02,0.022,0.014,0.021,0.016,0.018,0.019,0.018,0.021,0.014,0.018823364288508,0.019,0.02,0.02,0.024,0.019,0.0199469087301587,0.019,0.023
"2007Q4",0.025,0.023,0.02,0.02,0.0219277777777778,0.0225,0.02,0.024,0.021,0.016,0.018,0.02,0.0223258690476191,0.024,0.026,0.021,0.02,0.021,0.017,0.024,0.018,0.023,0.019,0.018,0.021,0.017,0.0206959012087688,0.029,0.0216435018991147,0.019,0.023,0.019,0.022,0.019,0.023
"2008Q1",0.0232438492063492,0.024,0.0228289057539682,0.025,0.023,0.022,0.023,0.026,0.02,0.022,0.019,0.022,0.0243448095238095,0.0228765674603175,0.0229121861471861,0.021,0.022,0.0232236031746032,0.023,0.026,0.023,0.017,0.023,0.024,0.0277085066666667,0.025,0.0214671581499631,0.025,0.023,0.024,0.024,0.024,0.024,0.02,0.025
"2008Q2",0.025,0.021,0.024,0.027,0.018,0.023,0.023,0.023,0.019,0.019,0.018,0.009,0.022,0.021,0.0212623326118326,0.025,0.018,0.021,0.026,0.027,0.018,0.019,0.0217444878502801,0.019,0.024,0.019,0.019,0.0237435272779252,0.021,0.023,0.019,0.022,0.021,0.022,0.021
"2008Q3",0.017,0.017,0.022,0.015,0.014,0.02,0.02,0.017,0.017,0.014,0.017594925098901,0.009,0.021,0.022,0.021,0.0175045595238095,0.016,0.02,0.015,0.026,0.011,0.014,0.018,0.015,0.0185866134920635,0.014,0.0176367860421922,0.02,0.02,0.015,0.015,0.019,0.017,0.016,0.018
"2008Q4",0.017,0.015,0.0142807757936508,0.01,0.012,0.0175,0.012,0.0152895436507937,0.012,0.012,0.019,0.006,0.015,0.0138128571428571,0.018,0.016,0.011,0.012,0.012,0.018,0.009,0.019,0.0134720266991039,0.014,0.0150207,0.011,0.0140912582746192,0.014,0.014,0.0149556683642539,0.009,0.014,0.008,0.0137079444444444,0.017
"2009Q1",0.0118440912698413,0.00846686904761905,0.014,0.005,0.008,0.012,0.008,0.007,0.00975145238095238,0.009,0.007,0.001,0.014,0.01,0.016,0.014,0.008,0.00898233977129228,0.006,0.022,0.007,0.007,0.011,0.012,0.0113083441558441,0.008,0.0109382983475046,0.007,0.013,0.00822978874346282,0.002,0.011,0.004,0.011,0.0111452448412698
"2009Q2",-0.002,0,0.005,-0.007,-0.003,0.005,0,-0.002,-0.001,0,0,0.004,0.006,0.002,0.00266089285714286,0.000327738095238095,-0.005,0.004,0.002,0.007,-0.005,0,0.003,0.000805130952380952,0.01,0.002,0.000373870992138175,0,0,0.004,-0.01,-0.001,-0.009,0,0.000331537301587302
"2009Q3",-0.023,-0.015,-0.02,-0.027,-0.038,-0.0025,-0.023,-0.019,-0.02,-0.029,-0.025,-0.035,0.001,0.00900330952380952,0,-0.027,-0.023,-0.018,-0.011,-0.004,-0.029,-0.00186179473304473,-0.008,-0.000814043650793651,-0.008,-0.023,-0.013,-0.022,-0.005,-0.012,-0.031,-0.023,-0.024,-0.02,-0.017
"2009Q4",-0.02,-0.015,-0.025,-0.039,-0.043,-0.026,-0.03,-0.028,-0.021,-0.038,0.005,-0.048,0.002,0.01,0,-0.023,-0.025,-0.02,-0.016,-0.00191751984126984,-0.03,-0.018,-0.017,0.000205873015873016,-0.00452836904761905,-0.02,-0.02,-0.018,-0.00456663888888889,-0.024,-0.023,-0.018,-0.025,-0.028,-0.0139020722222222
"2010Q1",-0.002,-0.00483134920634921,-0.0036321746031746,-0.014,0.001,-0.01,-0.008,-0.01,-0.003,-0.002,-0.0044389813711222,-0.00391509325396826,0.003,0.015,-0.003,0.004,-0.012,-0.006,0.003,-0.012,-0.002,-0.003,-0.00555837301587302,0.00136597222222222,-0.00336678571428571,-0.004,-0.006,-0.002,-0.009,-0.001,-0.01,-0.0022,-0.003,-0.02,0.005
"2010Q2",0.002,0.026,0.012,0.01,0.01,0.01,0.008,0.011,0.01,0.018,0.00906173216677865,0.00840869047619048,0.008,0.005,0.015,0.009,0.009,0.011,0.00745884971139971,0.01,0.011,0.01,0.0113681642304637,0.003,0.004,0.008,0.00961856063447453,0.017,0.007,0.0109948321523981,0.002,0.01862486038,0.014,0.006,0.018
"2010Q3",0.01,0.018,0.0107705079365079,0.014,0.01,0.01,0.01,0.011,0.015,0.016,0.013,0.002,0.009,0.009,0.01,0.011,0.01,0.009,0.004,0.002,0.014,0.011,0.01,0.0094625873015873,0.011,0.013,0.004,0.014,0.012,0.0122272407367171,0.01,0.016092,0.013,0.01,0.019
"2010Q4",0.015,0.019,0.018,0.014,0.013,0.013,0.013,0.0145570952380952,0.013,0.0152873888888889,0.009,0.0134364126984127,0.017,0.022,0.01592225,0.012,0.01,0.013,0.009,0.011,0.01,0.013,0.012,0.017,0.014,0.017,0.0131191071099669,0.0157432537351706,0.014,0.0154611117387219,0.01,0.016092,0.016,0.015,0.019
"2011Q1",0.0132009563492063,0.021,0.014,0.008,0.015,0.015,0.016,0.017,0.012,0.016,0.01,0.0135497083333333,0.015,0.01,0.01,0.015,0.012,0.017,0.006,0.013,0.012,0.014,0.0143835538004917,0.0151154523809524,0.0140065515873016,0.0119754285714286,0.009,0.016,0.016,0.0161569419059166,0.007,0.016434,0.016,0.016,0.02
"2011Q2",0.01,0.013,0.02,0.014,0.02,0.015,0.015,0.018,0.012,0.013,0.013,0.021,0.014,0.008,0.014,0.017,0.019,0.016,0.007,0.016,0.011,0.021,0.01,0.0137435277777778,0.013,0.011,0.011,0.0147484475965836,0.014,0.0149049509799687,0.01,0.0135680425988568,0.012,0.013,0.011
"2011Q3",0.0135351428571429,0.014,0.016,0.011,0.013,0.015,0.015,0.019,0.014,0.015,0.009,0.02,0.013,0.016,0.021,0.012,0.012,0.016,0.008,0.015,0.015,0.0158312193362193,0.013,0.0154346666666667,0.0161890079365079,0.0121489166666667,0.015,0.014,0.014,0.0162025607480555,0.011,0.013972205201,0.015,0.014,0.013
"2011Q4",0.0155808701298701,0.016,0.017,0.014,0.012,0.016,0.015,0.019,0.017,0.017,0.011,0.012,0.017,0.016,0.017,0.015,0.0152941896825397,0.018,0.015,0.013,0.016,0.017,0.017083448649,0.017195123015873,0.016967075,0.013,0.0171947230604307,0.017,0.014,0.01849771993842,0.015,0.018813533333,0.019,0.017,0.016
"2012Q1",0.0146778888888889,0.017,0.023,0.012,0.012,0.016,0.016,0.018,0.0143596666666667,0.016,0.013,0.01,0.019,0.01,0.019,0.011,0.014,0.0148529532523074,0.013,0.013,0.014,0.02,0.014,0.0158963214285714,0.0167262599206349,0.013,0.013,0.016,0.017,0.016484075113955,0.007,0.0196825,0.017,0.015,0.0174192817460317
"2012Q2",0.0110882817460317,0.002,0.012,0.009,-0.003,0.009,0.006,0.01,0.008,0,0,0.002,0.008,0.012,0.005,0.005,0.001,0.005,0.007,0.008,0.005,0.005,0.011,0.00539256349206349,0.00630984415584416,0.003,0.008,0.00617275235602857,0.01,0.00497459841805232,0.003,0.00858,0.01,0.006,0.00799721388888889
"2012Q3",0.009,-0.003,-0.008,-0.01,-0.002,0.003,0.011,0.003,0,-0.007,-7e-04,-0.00338127777777778,0.012,0.008,0.005,-0.001,-0.003,-0.001,-0.001,-0.002,0.006,0.004,-0.000772519841269841,0.00138959126984127,-0.00181906349206349,-0.014,-0.0071,-0.005,-0.005,-0.00120960476190476,-0.007,-2.17e-05,0.009,0.002,-0.004
"2012Q4",0.017,-0.003,0.00110454761904762,0,0.00227331746031746,0.003,0.011,0.001,0.002,-0.002,0.001,0.004,0.002,0.001,0,0.002,0,-0.005,0,0.000769646825396825,0.005,0.001,0.000246034632034632,0.000858821428571429,-0.00102319444444444,-0.004,-4e-04,0.001,0.001,-4.28497984641903e-05,-0.007,0.001311666667,3.33551587301584e-05,0.006,0.001
"2013Q1",0.00146625,-0.00175313888888889,0.000513329365079365,-0.002,0.00168776984126984,0.002,0,-0.001,0,-0.001,0.001,0.0025,0.01,0.00705659126984127,0.002,0.002,-0.002,-0.002,-0.0016,0.001,-0.002,0.001,0.002,0.00068343253968254,-0.000454650793650794,-0.0061636779143801,-0.001486574859,-0.002,-0.004,0.003,-0.001,0.001765,-0.003,0.001,-0.00394535079365079
"2013Q2",0.00356207142857143,0.001,0.008,-0.002,0.00114429761904762,0.002,0,0.007,-0.001,0.001,0.003,0.007,0,0.005,-0.002,0.001,-0.003,-0.005,-4e-04,-0.002,0.002,0.000647177489177489,0.006,0.00024572619047619,-0.0013845873015873,-0.005,-1.7056801e-05,-0.002,0,0.000514689682539683,-0.004,-0.0009925,0.012,0.002,-0.00322879206349206
"2013Q3",0.0028289126984127,0.006,0.00058393253968254,-0.003,0.00111686507936508,0.001,0,-0.002,0,0.001,-0.002,0.004,0.00295475512265512,0.01,0.005,-0.005,0.004,-0.003,-0.005,-0.003,0.003,-0.000303993145743146,0.000672158730158731,0.000963420634920635,-0.000970805555555556,-0.002,0.003471840524,-0.00150043672037302,0.002,0.000359157142857143,-0.007,-0.003958058824,-5e-04,0.002,-0.002
"2013Q4",0.008,0.005,0.00216179365079365,0.005,0.00603429761904762,0.002,0.008,0.004,0.003,-0.002,0.00124411625,0.005,-0.003,0.007,0.00424765476190476,0.003,0,0.002,-0.001,0.003,0.003,0.004,0.00295294336219336,0.00249137301587302,0.005,0.004,0.007,0.006,0.005,0.00140674206349206,-0.003,0.00383,0.005,0.003,0.00304851904761905
"2014Q1",0.0113377777777778,0.003,0.00636425396825397,0.003,0.018,0.005,0.004,0.00668687698412698,0.009,0.005,0.006,0.009,0,0.00970521428571428,0.00756077380952381,0.007,0.005,0.00604189732876472,0.0033,0.00728716666666667,0.003,0.006,0.015,0.00501607142857143,0.007,0.005,0.009396287545,0.007,0.008,0.00484470957794511,0.003,0.004254247997,0.007,0.005,0.006
"2014Q2",0.006,0.009,0.014,0.0104666014041344,0.007,0.01,0.013,0.011,0.01,0.005,0.010642689432,0.008,0.007,0.012,0.0103466865079365,0.009,0.007,0.009,0.006,0.01,0.011,0.004,0.0115725317460317,0.00783138095238095,0.009,0.008,0.010103343649,0.0100093007521389,0.009,0.00848484657295663,0.006,0.0095328609,0.012,0.008,0.009
"2014Q3",0.018,0.011,0.01,0.0127474558000756,0.008,0.016,0.014,0.013,0.011,0.01,0.011125763315,0.011,0.010944094047619,0.012,0.013730876984127,0.01,0.011,0.01,0.009,0.011,0.011,0.0141181637806638,0.012401223523167,0.0116400357142857,0.012,0.009,0.011832902873,0.011,0.010742463155,0.0113881483776752,0.01,0.01295,0.012,0.01,0.01
"2014Q4",0.016,0.013,0.011,0.0137397295294094,0.006,0.016,0.02,0.015,0.014,0.011,0.013,0.012,0.0127005047619048,0.005,0.0151121468253968,0.01,0.013,0.014,0.011,0.014,0.016,0.0142906558441558,0.015,0.0114328849206349,0.016,0.009,0.013657345261,0.013,0.012,0.0142754024862864,0.01,0.01195,0.014,0.011,0.0136621952380952
"2015Q1",0.0145145674603175,0.015,0.0139995009920635,0.016602280288,0.008,0.016,0.015,0.012,0.011,0.011,0.013820659885,0.012,0.012,0.0129719365079365,0.0160412936507936,0.01,0.011,0.012,0.011,0.016,0.017,0.0142941558441558,0.0142178558213723,0.0133686547619048,0.016,0.0114583253968254,0.013968121362,0.014,0.014,0.0151707272783085,0.01,0.0153,0.013,0.015,0.012
"2015Q2",0.011,0.00832065476190476,0.011260996031746,0.004,0.008,0.014,0.016,0.01,0.0100163968253968,0.008,0.013078394789,0.004,0.008,0.012,0.0120856706349206,0.006,0.005,0.01,0.009,0.013,0.008,0.013,0.0114445568565003,0.012,0.013,0.01,0.011416180986,0.011,0.014,0.00945838101354183,0.009,0.011447967538,0.0124,0.009,0.0107476456349206
"2015Q3",0.013,0.01,0.011,0.0127,0.01,0.012,0.008,0.01,0.01,0.008,0.010524472023,0.00982056944444444,0.01,0.013,0.0139709206349206,0.011,0.00959476617255555,0.012,0.013,0.015,0.013,0.013,0.0129107792219692,0.011,0.015,0.011,0.014345454229,0.012,0.015,0.008,0.009,0.011485,0.013,0.014,0.0128363333333333
"2015Q4",0.016,0.015,0.014,0.0065,0.0149646507936508,0.013,0.016,0.015,0.0168600912698413,0.013,0.016312229015,0.011,0.0158060531746032,0.016,0.0175585952380952,0.015,0.017,0.019,0.02,0.0171232301587302,0.023,0.014,0.0179239717327615,0.016,0.018,0.014,0.021325172751,0.018,0.018,0.024,0.017,0.018085,0.019,0.017,0.018
"2016Q1",0.0172450447330447,0.015,0.0170017668650794,0.0167946894559259,0.013,0.016,0.016,0.016,0.017,0.014,0.016550807877,0.0150873472222222,0.013,0.016,0.0185737380952381,0.016,0.017,0.018,0.021,0.02,0.022,0.016,0.0185346044953461,0.019,0.0183894313492063,0.014,0.021635581125,0.019,0.019,0.024,0.017,0.018235,0.02,0.018,0.017
"2016Q2",0.015,0.016,0.0165812569444444,0.0174216298513521,0.027,0.016,0.016,0.018,0.015,0.013,0.01558,0.0159610238095238,0.013,0.017,0.0175703015873016,0.013,0.012,0.017,0.016,0.018,0.015,0.017,0.017735325605947,0.018,0.018,0.0143956428571429,0.01852,0.0171438027799444,0.0177,0.023,0.017,0.018235,0.02,0.0175507301587302,0.017
"2016Q3",0.018,0.0160060634920635,0.016,0.017570405294038,0.0165541984126984,0.016,0.018,0.018,0.017,0.013,0.0165,0.015,0.014,0.017,0.0172485079365079,0.016,0.014,0.017,0.0151258333333333,0.018,0.016,0.019,0.0172792908036791,0.019,0.019,0.015,0.01927,0.018145,0.019,0.018,0.014,0.018245,0.019,0.016,0.016
"2016Q4",0.0165559047619048,0.014,0.016,0.02,0.016976380952381,0.016,0.017,0.018,0.0154160992063492,0.013,0.01617,0.016,0.014,0.017,0.0172960158730159,0.017,0.016,0.017,0.0137300079365079,0.02,0.014,0.015,0.0168700513549784,0.016,0.018,0.0133288214285714,0.0168509,0.01666,0.018083,0.018,0.014485,0.015495,0.011,0.013,0.018
"2017Q1",0.017,0.01,0.01,0.0132989387898065,0.0109584880952381,0.016,0.011,0.011,0.014,0.013,0.013175714749,0.013,0.014,0.018,0.0155353055555556,0.014,0.011,0.015,0.0108324333333333,0.019,0.0118649365079365,0.013,0.0135744982831471,0.015,0.015,0.0114112182539683,0.013934255019,0.0138418658755452,0.009200785675,0.014,0.008,0.016000677693,0.01,0.013,0.012
"2017Q2",0.014,0.011,0.0150207123015873,0.0128646834905921,0.005,0.013,0.012,0.015,0.014,0.015,0.012575624869,0.0130432678571429,0.014,0.018,0.0147732738095238,0.015,0.014,0.013,0.0109798888888889,0.016,0.01,0.014,0.0132231727824634,0.016,0.015,0.0118307857142857,0.014708312588,0.0148043759979937,0.011,0.014263196006,0.008,0.01418459099,0.013,0.012,0.016
"2017Q3",0.015,0.014,0.0166716378968254,0.0151997093057802,0.015,0.015,0.017,0.017,0.016,0.016,0.013536456448,0.015,0.014,0.016,0.01670625,0.017,0.014,0.015,0.0123790555555556,0.015,0.0141483611111111,0.016,0.0152795015365726,0.017,0.016,0.012,0.01589896596,0.0159147305666992,0.015,0.017,0.013095,0.01418459099,0.015,0.014,0.017
"2017Q4",0.016,0.015,0.01475,0.017,0.013,0.015,0.017,0.017,0.018,0.018,0.013069099353,0.0147666805555556,0.014,0.016,0.0168929325396825,0.018,0.016,0.018,0.012,0.015,0.016,0.016,0.0170145567848474,0.0172614722222222,0.0167385265873016,0.015,0.017129961434,0.018,0.017350910939,0.019076291696,0.015995,0.015049477111,0.016,0.016,0.017
"2018Q1",0.016,0.018,0.0174306031746032,0.0181213604,0.018,0.0175,0.02,0.02,0.021,0.019,0.016,0.016621001984127,0.014,0.017,0.018,0.021,0.018,0.018,0.016,0.014,0.017,0.0186791388888889,0.018,0.019,0.0172336376984127,0.016,0.018088557959,0.02,0.017725185055,0.018,0.018655,0.017694569148,0.018,0.017,0.02
